address,city,name,postalCode,province,websites
15901 S Post Oak Rd,Houston,Subway,77053,TX,http://subway.com/http://www.subway.com
8208 Quinault Dr NE,Olympia,Taco Time,98516,WA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJH082dWwoivcHIoDMrML7YrlDoEwjWGh559Wv83pmdMfdqgV4gPsxhAs65vDYonYryxnsBJ-L5VBQIUS7Y1xfk8hlH2XmWa7yxlJFw-dAtKh-FQS-0YA4ZtQdssA5pDtHVj0dhHtlYYdhOIRPMiULsikIvxy_PndKIZLGetaird17qrPWvmZBDYAtg7TT9egImRRFM96HfVBlovxsuzLhfHiJKbO9-cTI3N2ksa_zPmwNSHG71kJgN8BCnsT_x9fHjer0a1Bf5Ypw9UyqRNyzayeTp3ys11jjOHRI4LPRXzdp8SaWtc9graW5fxXZ1W-iuDZh-NX3zeNX7jYFq0iYTSgV58QA_QiQ&placement=listing_profile&cs_user=unknown&cs_session=3698c689504a2d9ce914334cc249e015659980be
825 Dulaney Valley Rd,Towson,Chick-fil-a,21204,MD,http://chick-fil-a.com/towsontowncenter
2601 32nd Ave S,Fargo,Taco John's,58103,ND,http://locations.tacojohns.com/nd/fargo/2601-32nd-avenue-s.htmlhttp://tacojohns.com
5170 Reidsville Rd,Walkertown,Wendy's,27051,NC,http://www.wendys.comhttp://wendys.com
4660 Peoria St,Denver,Subway,80239,CO,http://www.subway.comhttp://subway.com/
430 Main Ave,Norwalk,Roly Poly,6851,CT,http://www.rolypoly.com
6009 W. Reno Ave,Oklahoma City,Arby's,73127,OK,http://www.arbys.comhttps://locations.arbys.com/us/ok/oklahoma-city/6009-w--reno-ave.htmlhttp://arbys.com
3737 Pacific Coast Hwy,Torrance,Panda Express,90505,CA,http://www.pandaexpress.comhttp://www.pandaexpress.com/http://pandaexpress.com
14995 N 87th St,Scottsdale,Chick-fil-A,85260,AZ,http://www.chick-fil-a.com/raintreedriveat101http://www.chick-fil-a.com/http://chick-fil-a.com/raintreedriveat101
2693 El Camino Real,Redwood City,Taco Bell,94061,CA,http://www.tacobell.comhttp://tacobell.com/https://locations.tacobell.com/ca/redwood-city/2693-el-camino-real.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030787andutm_content=websitehttps://locations.tacobell.com/ca/redwood-city/2693-el-camino-real.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=030787&utm_content=websitehttp://tacobell.com
191 Newport Ave,Quincy,Wendy's,2170,MA,http://www.wendys.comhttp://www.wendys.com/
1313 S Wolfe Rd,Sunnyvale,Wendy's,94087,CA,http://www.wendys.comhttp://www.wendys.com/
3101 E Magic View Dr,Meridian,Del Taco,83642,ID,http://www.tacobell.comhttp://tacobell.com
24985 Elder Ave,Moreno Valley,Jack in the Box,92557,CA,http://www.jackinthebox.com/locations/5423http://jackinthebox.com/locations/5423?utm_source=yext&utm_medium=listings&utm_campaign=yext
1810 Winderly Ln,Pickerington,KFC,43147,OH,http://www.kfc.comhttp://kfc.com
184 Spencer St,Manchester,McDonald's,6040,CT,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
502 Pottstown Ave,Pennsburg,McDonald's,18073,PA,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
209 Daniel Webster Hwy,Meredith,McDonald's,3253,NH,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://mcdonalds.comhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttdlmxVrWaPtriqr8HilzW2t7Mlh4JPogDQ4iOcwwEhVs7t8FIy8PPEc5MFccY8WcRpnwm6wZnY9JS3M5UY1m1utoDP0m1z12z61TDwRCSzodwhenJQBDI9ceDCwpb9xR65A_EHp4wwqpsa3nOvp39CBtl4NiAhMJ7CfQzrEJlFBo_gOoYZGQdDNxLDsghX__iXOIy9s024gfltnUX15368626hmBD0YMZ6RpQWMqamgbi1FM2dLM_CIIxEdybtC2iP8UIjuW_0XoL4TyACPmqPq2DLozY5_yVHWQt57SvLmAZOLzDprovBKgCIWZOTDmuwfe5jVbk3wL8434I8utWN-uKXrJWQ-iaNIYPpax2Wpww3vY_IzLN4err4uPeaMpt&placement=listing_profile.b&cs_user=unknown&cs_session=ff8f90197716a91331acdd5c2b51870386c87312
13312 Wicker Ave,Cedar Lake,McDonald's,46303,IN,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://www.mcdonalds.com
4309 Wisconsin Ave NW,Washington,Popeye's Chicken & Biscuits,20016,DC,http://www.popeyes.com
1707 Lincoln St,Concordia,Kfc,66901,KS,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJJZi5Cy_tuHPbBk4yRc04tDCIZSuPh8gaXdU21yZTvNFo7hWfT6bO-tJEMQvgctqaLw1WAg2CCbvmw7aw2diz2CYYoB2F2psvLOfY_L-9JWaC__w29gUCZTM946M2qInjtJVCIh81JHlbcGOpdEfnumi7limzn1D71N7IY3_t6N5HSnmhdNHisoVhayWeSq-lhRovaMMX6hE2twykkWzwcaUc7fzNqbfIne5p1AaForQ1jZjvfuUZ0j9CcQiZw4FpoxOBgkyHHSFsXmjmdRaq9pyFtRD4P6XaCWPzcFE2KGn0qdoWznoKziacDU8nNfz1lCYiiGHmusHtQowxweOyfg&placement=listing_profile&cs_user=unknown&cs_session=81b304f37221c02b9c83c7d2d34e427aeccdaada
215 N Interstate 45 Service Rd,Hutchins,Whataburger,75141,TX,https://locations.whataburger.com/tx/hutchins/215-n-interstate-45-service-rd.html/?utm_source=yextpagesandutm_medium=locallistingsandutm_campaign=yextpageshttp://whataburger.com
6305 Cottage Hill Rd,Mobile,Subway,36609,AL,http://www.subway.comhttp://subway.com
947 N LA Brea Ave,Inglewood,Subway,90302,CA,http://subway.com/
8719 Sancus Blvd,Columbus,Penn Station East Coast Subs,43240,OH,http://penn-station.comhttp://www.penn-station.com
5080 W Atlantic Ave,Delray Beach,Burger King,33484,FL,http://www.bk.com
101 Davita Dr,Milford,Taco Bell,18337,PA,http://www.tacobell.comhttp://tacobell.com
1575 N Victory Pl,Burbank,Wendy's,91502,CA,http://www.wendys.comhttp://www.wendys.com/https://wendys.com
2225 Wyoming Blvd NE,Albuquerque,Subway,87112,NM,http://www.subway.com
452 W Finnie Flat Rd,Camp Verde,Domino's Pizza,86322,AZ,https://www.dominos.com/en/?redirect=homepagehttps://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmapshttp://www.dominos.com/https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps
3201 S Broadway,Edmond,KFC,73013,OK,http://kfc.com
680 E 12300 S,Draper,KFC / A&W,84020,UT,
1650 Vfw Pkwy,West Roxbury,McDonald's,2132,MA,http://mcdonalds.comhttp://www.mcdonalds.com/http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://www.mcdonalds.com
10939 Garvey Ave,South El Monte,Wienerschnitzel,91733,CA,http://www.wienerschnitzel.comhttp://www.wienerschnitzel.com/http://wienerschnitzel.com
500 Pittsfield Rd,Lenox,Burger King,1240,MA,https://locations.bk.com/ma/lenox/500-pittsfield-rd.htmlhttp://bk.com
110 Garfield Pkwy,Bethany Beach,Thrashers French Fries,19930,DE,
11321 Polo Pl,Midlothian,Burger King,23113,VA,http://www.bk.com
12943 Brady Rd,Chesaning,Mc Donald's,48616,MI,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1Dtt581JwH6rvi_9CjgSC6K6mu7VST0w2PwpsTXUR7NcpkhPRVn5qlRSY6VGDr0BmnkTf-6UUJWE6eCS74NFtVU3TGASa7-1JvKXpUMNECQohYcKI1vxv0ZufLK18JgfUCiZS6laZOK6Qw3zQKXSC-S4HAQyRQGUL_j_dIIxf8Ln0FwUSX8Wy_dwqU5vc_GV9gkjPcla8m-1eZ8Ky938HDik8MuvdtPPxDSDemPtZls85odfGzMtHx2MZaDMlh_hJFWUTRyDw6kke70K7_VMnXmKZ0Yr56mM1K-V_h-iIUkfbmjvXPQqhDgF4sPRa6n6zEzZJfeaVgpHACyhRDZQ2vmrDUY_tfOYCMVz&placement=listing_profile.b&cs_user=unknown&cs_session=6ad5e5a2d900c5ebbb8ffa37048381672d87911f
340 New Lancaster Rd,Leominster,McDonald's,1453,MA,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://mcstate.com/35723
1916 Central Ave SE,Albuquerque,BLIMPIE,87106,NM,http://www.blimpie.com
503 W Cold Spring Ln,Baltimore,Subway - Roland Park,21210,MD,http://www.subway.comhttp://subway.com
4911 Vine St,Cincinnati,Gold Star Chili,45217,OH,http://www.goldstarchili.com
910 N Main St,Lancaster,Arby's,29720,SC,http://www.arbys.comhttp://locations.arbys.com/us/sc/lancaster/910-n-main-st.html
3120 N 14th St,Bismarck,Wendy's,58503,ND,http://www.wendys.com
9975 NW Glencoe Rd,North Plains,McDonald's,97133,OR,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
43RD And Glendale,Denver,Mcdonald's,80246,CO,
4901 Gibson Blvd SE,Albuquerque,Taco Bell,87108,NM,http://www.tacobell.comhttps://locations.tacobell.com/nm/albuquerque/4901-gibson-blvd-s-e-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=002926andutm_content=websitehttps://locations.tacobell.com/nm/albuquerque/4901-gibson-blvd-s-e-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=002926&utm_content=website
535 Huffman Mill Rd,Burlington,McDonalds,27215,NC,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
4039 Arendell St,Morehead City,Taco Bell,28557,NC,http://www.tacobell.comhttps://locations.tacobell.com/nc/morehead-city/4039-arendell-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004302andutm_content=websitehttps://locations.tacobell.com/nc/morehead-city/4039-arendell-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004302&utm_content=website
2619 W Waters Ave,Tampa,Popeyes Chicken & Biscuits,33614,FL,http://popeyes.com
8001 Nw Expy,Oklahoma City,Mcdonald's,73162,OK,http://mcdonalds.com
1525 Glenn School Rd,Durham,Subway,27704,NC,http://www.subway.com
1727 S Georgia Pkwy E,Waycross,Subway,31501,GA,
314 Westport Ave,Norwalk,Garden Catering,6851,CT,http://gardencatering.net
13554 W Van Buren St,Goodyear,Church's Chicken,85395,AZ,http://www.churchs.com
11880 N Central Expy,Dallas,Whataburger,75243,TX,https://locations.whataburger.com/tx/dallas/11880-n--central-expwy.html/http://www.whataburger.com/http://www.whataburger.comhttp://whataburger.com
161 S Pine St,Spartanburg,Arby's,29302,SC,http://www.arbys.comhttps://locations.arbys.com/us/sc/spartanburg/161-s-pine-st.htmlhttp://locations.arbys.com/us/sc/spartanburg/161-s-pine-st.html
2500 E Pacific Coast Hwy,Long Beach,Taco Bell,90804,CA,http://www.tacobell.comhttps://locations.tacobell.com/ca/long-beach/2500-e-pacific-coast-hwy.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=000048andutm_content=website
9654 Highway 23,Belle Chasse,Subway,70037,LA,
1620 El Paseo Rd,Las Cruces,McDonald's,88001,NM,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJkhMBCo4AJQfj4ghCX8UEm3kOLX4vTUtLcC8qI-qlunGcUdj3MTUIh4PFDssRWYV7mUVjbFJYBduO9zvBZoMdwkOb-4tABXSbl9UYqU1-SHyS6bK40BlaY4FauhfK9uXQ5wJrhCHtn2LFKuFmCToeBF7wn29OLRVwcm7WwU-cPrEp8Oab8XmUebrTt_QSv-iE65nixCKjxeRJxTDXLU7I4T7c_A0sAQhpkRIkNv-vBPvaS212Lp1rPzF9fDyTHrJsbGMXTGNypJ64S1aoyoanhY4Lqf2G339KpwJzs7DugqjehbUCxKxrLylfiU1I6AenrZf5EcDPL_wbXWIk9CbAPOyKQY8Uui0P&placement=listing_profile&cs_user=unknown&cs_session=c9708e287de679545d5229b698b054a6ef6c477e
599 Divisadero St,San Francisco,Popeyes Louisiana Kitchen,94117,CA,http://www.popeyes.com
1250 S Main St,Greensburg,Burger King,15601,PA,https://locations.bk.com/pa/greensburg/1250-south-main-st.htmlhttp://bk.com
1945 El Dorado Blvd,Houston,KFC,77062,TX,http://www.kfc.comhttp://www.kfc.com/
1304 W Screven St,Quitman,Burger King,31643,GA,https://locations.bk.com/ga/quitman/1304-west-screven-st.htmlhttps://www.bk.comhttp://bk.com
6501 35th Ave SW,Seattle,Pizza Hut,98126,WA,http://www.pizzahut.comhttp://www.pizzahut.com/
3401 Fort Campbell Blvd,Clarksville,Wendy's,37042,TN,http://www.wendys.comhttp://wendys.com
2422 19th St,Lubbock,Arby's,79401,TX,http://www.arbys.com
5385 Fairington Rd,Lithonia,Taco Bell,30038,GA,http://www.tacobell.comhttps://locations.tacobell.com/ga/lithonia/5385-fairington-rd-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033417andutm_content=website
3355 S Wadsworth Blvd,Denver,Subway,80227,CO,http://subway.com/http://subway.comhttp://www.subway.com
10131 W Bowles Ave,Littleton,Pizza Hut,80127,CO,http://www.pizzahut.comhttp://www.pizzahut.com/
3000 Yorba Linda Blvd,Fullerton,Pizza Hut,92831,CA,http://www.pizzahut.comhttp://www.pizzahut.com/http://pizzahut.com
2259 S 9th St,Salina,Taco John's,67401,KS,http://tacojohns.com
2 Sagamore Pkwy N,Lafayette,Steak 'n Shake,47904,IN,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLWYqzqH6pileJnsDBgYjhj6412OE3eqoLyrSIPEJpXfr10mUiQbRKfZCKZytUuX1ZpMEsmU-K0mL9uCZDhf-nRxkx0xcmqFX3TZTiNoK_LLFKzM4tXpEgtM6BtXv1F1DttXlRsiY_RRAANYDgvCdogcXegHOdwh-stuNbDTZ-siZhkc14bSd16lxD-hXaF57K3OrcIHrIpPYwrhcMx7dBayhoeH-2_rAaxu6dyrwCaCsnVtNyFR7cGRCmlb1NBcL6LsmGs8Mj942KtRLaKVdZAYiF91H_3gfBfk0zEvZffawcn3teNbz1KbnKZ-2YCYCQQAtchPjJ5rlwezxv-sVuBpLM60n0QYeisMOkC3usokmHWkK5gZa1eqO6vaFWKgoFvVVVE-7x1crm4EkgX8zdVPPiGU2QNqWuvQvdfXA345b4Gavxeg6OdndsCb13AAJZ9Sfu3-ReLxaMWi2C_VmWKPCoggvRH0cOfoHONwqcbPKo&placement=listing_profile.b&cs_user=unknown&cs_session=e4c47554e14cc5386ef923d50562104eaf6eea26
1275 Town Centre Dr,Saint Paul,Burger King,55123,MN,http://www.bk.comhttp://bk.com
7185 E Point Douglas Rd S,Cottage Grove,Arby's,55016,MN,http://www.arbys.comhttp://arbys.com
32500 John R Rd,Madison Heights,Wendy's,48071,MI,http://www.wendys.comhttp://wendys.com
6252 Hwy 20,Lucerne,Foster's Freeze,95458,CA,http://fostersfreeze.com
1728 S Western Ave,Los Angeles,Subway,90006,CA,http://subway.com/http://subway.com
1416 Farmers Ln,Santa Rosa,Taco Bell,95405,CA,http://www.tacobell.comhttps://locations.tacobell.com/ca/santa-rosa/1416-farmers-ln.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030933andutm_content=websitehttp://tacobell.com/
23711 Airport Rd,Coshocton,Burger King,43812,OH,http://www.bk.comhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJR48zferMzaqJ34tKVHQ8F6NTpykR-B96pYIaVrWRXUvwuMegw5S_1dRCNg0dNbIMOzkKex7VwMTOZK-i-O79wqE414rohqcxMkevXyYBoSU1Kl0e3NKXnnEhGTdp14E-1NyPMpoKJJ7HjAFbM5J_O9qXBOepTvQ8wln3X7oycF-4KV2sgzVVw2x6mGzgYUU7WCCT3ylAaCTYtHC7JWINU5KZyTdXNkLMIHrDdZdpYyruQQI1wxWxXk4JKtBT_t43hZEQEVEmAbg4NmmEoBjrHAsm15tMLI0uH_BmHxRYvIkTCTPTV4gVjmzyVc0msmQrWvgvSIoWg23ogDTWrM4J3A&placement=listing_profile&cs_user=unknown&cs_session=37fe629469ad302027df817ec406aa288b3bb80b
1444 S Belt Line Rd,Mesquite,McDonalds,75149,TX,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
109 Rockdale Ave,New Bedford,Domino's Pizza,2740,MA,https://www.dominos.com/en/?redirect=homepagehttps://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmapshttp://www.dominos.com/https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmapshttps://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmapshttps://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all
6044 S Western Ave,Chicago,Subway,60636,IL,http://subway.com/http://www.subway.com
W. Craig Rd,North Las Vegas,Del Taco,89032,NV,http://www.deltaco.comhttp://deltaco.com
1406 N Main St,Brinkley,McDonald's,72021,AR,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://www.mcdonalds.com
201 E Magnolia Blvd,Burbank,Panda Express,91502,CA,http://www.pandaexpress.comhttp://pandaexpress.com
826 W Broadway St,Mcloud,SONIC Drive In,74851,OK,http://sonicdrivein.comhttps://locations.sonicdrivein.com/ok/mcloud/826-w--broadway.htmlhttp://www.sonicdrivein.com
3831 E Craig Rd,North Las Vegas,Burger King,89030,NV,http://www.bk.com
at Gate A16,Grapevine,McDonald's,76051,TX,http://mcdonalds.com
409 E Main St,Price,McDonald's,84501,UT,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJy1kLUlHbP6ia1Q9bJU1K8IVJQQ1XCiqX31X2EVbevyEVqdvKm4OavekH9v_ZMCqeatBY1QQtWUNC8o29XSp_8spXGW6vC3jbLVVIbqIlSfYRC5QIz_CiFQDgxFxp1IxIPipIqkTtwAWUpUu8zaUbpNuNLM5MZaMVAqMSnWxSdvmyEcy5sFQdHZA1rNOdtxWoJVVLagBQ5IwjJzc0olzR9G-eQX1ggIuNxVpeCyNVt4eDwFqejBH1jzSdP5ANK7PKWIplhJtc4HclPEPgmRB6tsJXzf_r_ikejmiPaO9bX__UhWtq6J_NaS1tO7ypptRIgedMoHuCBmoIbhuAXUpZpKve_d3mokyW&placement=listing_profile&cs_user=unknown&cs_session=ca36ac2bb326e2cdac76033ccce8917dbefb009b
7135 S Rainbow Blvd,Las Vegas,Raising Cane's,89118,NV,http://raisingcanes.comhttp://www.raisingcanes.com/
901 Forum Dr,Rolla,Subway,65401,MO,http://www.subway.comhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJpIbOK6POHuCV_pAuNBjqr2tTS3sridEpNFuvQ6KE6EXXLTLP2F2h4cwR7rQ2nsfgfkqYSrwhZGSAM7FpxAyurxbAWuHnhVdWNR5Au34VdA79dN6fluPH64UMfTxaSMhVM_VQaCQGVs0bCIdKgod-Th-8xpyAf9Vla1OkPjGnKJR58QdVmA1Ap-h9fE0RW9IWZat_BO2VT4fRuQUY8pgZJxE3YH34wm9Elm4M6zNZHvLTLgHqZlAtvxhCPy7nd1C2z6LDKHhX1UK47wxygnHJ6K3QpXwc4ZJvC1q1X0r5FCzh9zyBYOU186qDapII8oOWuziUG5AqH9pgGRiAuFH4Cy0TLenZGOkw&placement=listing_profile&cs_user=unknown&cs_session=b599ec8916d15cb2a65c5bec7fe357432f7140f0
1904 Oates Dr,Mesquite,Wienerschnitzel,75150,TX,http://wienerschnitzel.com
3335 Sixes Rd,Canton,McDonald's,30114,GA,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral
293 Social St,Woonsocket,Burger King,2895,RI,http://www.bk.com
231 Highway 515,Blairsville,Blimpie,30512,GA,http://blimpie.com
7110 Clairemont Mesa Blvd,San Diego,Arby's,92111,CA,http://www.arbys.comhttp://locations.arbys.com/us/ca/san-diego/7110-clairemont-mesa-blvd.html
1810 W Ih 10,Seguin,Jack In The Box,78155,TX,
372 Elmira Rd,Ithaca,McDonald's,14850,NY,http://mcdonalds.comhttp://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referralhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDxxmkTeQyq4gbqgztue7MQvWB1X3f5vQhUZNWhQZ4JMPhGdexYbl22NxyMQcJ0NEZnnSsED0hfjytK9BTomIokAOuZ6hiIBD4oRhNykjBxxg4Fg1GmaiByyTfKx9oB8rGCNp7NiLCoJUF6xRYC-0XNGhBBtpmjyiilgBgHreAC6qHZHMj4I5hN3-52lw5QLXI8ribfteDORb91RM_MT-_jTAOw-zJQRc7VBZh4pXHkDMu_Ez5VoJ42QY3Ef54bb8y7Nvt7dVszX5Oe6Uxb-t2fLC_17Utj7oEZ6IJHd3izDzXQtMUmlNRVYPjSOkbpCTBujYXydMqJ0uXXmFf7jjXxri8JiQVkwX&placement=listing_profile&cs_user=unknown&cs_session=2108a8107e1410c58347f294620ac5f037882202
404 N Wood,Gilmer,Kfc,75644,TX,http://kfc.com
189 Main St,Saco,Rapid Ray's,4072,ME,http://rapidrays.biz
205 W Duval St,Lake City,Popeyes,32055,FL,
271 S Gay St,Auburn,Taco Bell,36830,AL,http://www.tacobell.comhttps://locations.tacobell.com/al/auburn/271-s-gay-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=029071andutm_content=websitehttps://locations.tacobell.com/al/auburn/271-s-gay-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=029071&utm_content=website
6200 Montgomery Blvd N E,Albuquerque,Subway,87109,NM,http://subway.comhttp://www.subway.com
12812 Hawthorne Blvd,Hawthorne,Rally's Hamburgers,90250,CA,https://locations.rallys.com/ca/hawthorne/12812-s.-hawthorne-blvd.http://www.rallyshamburgers.com/http://rallyshamburgers.com
245 Allegheny Blvd,Brookville,Taco Bell,15825,PA,http://www.tacobell.comhttp://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSJsg9W4tlLVRNocJRkydaRxa9wTgFisP8W1xHayi-pt4xFwjWo1y_3qTFYXYD64h2gdPyV-6iWXURs5CKsd9EJWdx97HfqMT9SNh3gG_W9ENqq6tAFYox14wSvgCH2CLXVQt-ICvWsJAkdnUq-COL1nqsoh7i91hVZW54ias_TEyTNB8zPV1csTTQjxmnhf_0xUIgnmJyXSf06IYuxysk2TK9BGcHMqie47WBzpppAjJQYCP6Yy1nsKGqlCdnbLNEmXljWRbMS0V2Q4uZQK5oEJcUukhyWOol1drJzgWS-PVymZVk5JE4pXRq4V-JV0uaE3gFPosi9AUzMoEMxiTooPhSQHdn3AbKk4oqph0sUxztFXyEG1yRHS1dUm-o17n1QtEFDGkQVwV&placement=listing_profile.c&cs_user=unknown&cs_session=d20c4959c3992fb5281dfecc0716516542bb7cc9http://tacobell.com
8300 Phipps Rd,Palmetto,McDonald's,30268,GA,http://mcdonalds.com
